Código DANE,País/ET/Municipios,Departamento,Establecimientos educativos,Sector,Calendario,Matriculados,Publicados,PUESTO SABER11,Promedio Puntaje Global SABER 11,Desviación General,FORMULA 1,FORMULA 2,FORMULA 3,TOTAL
311001051631,BOGOTÁ D.C.,BOGOTÁ D.C.,COL VIRTUAL SIGLO XXI,Privado,A,121,94,800,302,45,#N/A,#N/A,0.841379475,#N/A
311279000451,BOGOTÁ D.C.,BOGOTÁ D.C.,GIMN LOS ANGELES,Privado,A,30,27,2167,273,46,0.60975,#N/A,0.84137931,#N/A
105001015091,MEDELLÍN,ANTIOQUIA,INST EDUC FE Y ALEGRIA GRANIZAL,Oficial,A,58,56,4128,254,46,0.5405,0.564739927,0.84137931,0.648873079
223555000439,PLANETA RICA,CORDOBA,INSTITUCION EDUCATIVA NUEVO PARAISO,Oficial,A,12,12,5336,244,46,0.55125,0.515526311,0.84137931,0.636051874
305237000256,DONMATÍAS,ANTIOQUIA,COLEGIO REINALDO ARROYAVE LOPERA,Privado,A,23,20,5195,245,40,#N/A,#N/A,0.841342487,#N/A
166400000013,LA VIRGINIA,RISARALDA,BERNARDO ARIAS TRUJILLO,Oficial,A,126,113,5319,244,41,0.56375,0.44302241,0.841297689,0.616023366
120228000090,CURUMANÍ,CESAR,I.E. CAMILO TORRES,Oficial,A,117,112,5221,245,44,0.53625,0.461714681,0.841244492,0.613069724
105001022101,MEDELLÍN,ANTIOQUIA,INST EDUC LAS NIEVES,Oficial,A,31,31,4758,249,47,0.57075,0.463953702,0.841216216,0.625306639
325754002464,SOACHA,CUNDINAMARCA,INSTITUCION EDUCATIVA DE MARIA REINA,Privado,A,21,21,4759,249,47,0.57875,0.6600986,0.841216216,0.693354939
344001001508,RIOHACHA,GUAJIRA,GIMNASIO SIMON BOLIVAR,Privado,A,9,9,4760,249,47,0.685,#N/A,0.841216216,#N/A
105042000732,SANTA FÉ DE ANTIOQUIA,ANTIOQUIA,I. E. ARTURO VELASQUEZ ORTIZ,Oficial,A,58,49,4456,251,40,#N/A,0.384547758,0.841213414,#N/A
376001030884,CALI,VALLE,LICEO SUPERIOR DEL VALLE,#N/A,A,42,38,6824,230,39,0.66575,#N/A,0.841210834,#N/A
376834003198,TULUÁ,VALLE,INSTITUTO RAFAEL POMBO,Privado,A,23,18,5719,240,36,0.628,#N/A,0.84120983,#N/A
105284000800,FRONTINO,ANTIOQUIA,I. E. ESCUELA NORMAL SUPERIOR MIGUEL ANGEL ALVAREZ,Oficial,A,50,49,5334,244,45,0.57075,0.523188368,0.841176471,0.64503828
213001002531,CARTAGENA DE INDIAS,BOLIVAR,I.E. MANZANILLO DEL MAR,Oficial,A,26,18,7851,217,30,0.519,0.438515425,0.841170975,0.599562133
108001800065,BARRANQUILLA,ATLANTICO,INSTITUCION EDUCATIVA DISTRITAL VILLAS DE SAN PABLO,#N/A,A,68,59,5866,239,39,#N/A,#N/A,0.841144731,#N/A
373268001434,ESPINAL,TOLIMA,NUEVO LIC COLOMBO INGLES,Privado,A,9,7,3281,261,39,0.624,#N/A,0.841111111,#N/A
252001000186,PASTO,NARIÑO,I.E.M. GUALMATAN,Oficial,A,10,9,6733,231,39,0.61425,0.58387289,0.841111111,0.679744667
176130000461,CANDELARIA,VALLE,I.E. INMACULADA CONCEPCION,Oficial,A,212,201,6238,236,42,0.545,0.422377046,0.841081851,0.602819632
315776000133,SUTAMARCHÁN,BOYACA,IE HECTOR JULIO GOMEZ,Oficial,A,56,49,6732,231,38,0.5815,0.438361677,0.841078067,0.620313248
305001012181,MEDELLÍN,ANTIOQUIA,COL SAN JUAN EUDES,Oficial,A,64,62,5001,247,45,0.578,0.455915022,0.841074486,0.624996503
213473001598,MORALES,BOLIVAR,I.E. DE MICOAHUMADO,Oficial,A,10,10,4133,254,48,0.56975,0.530808496,0.841059603,0.647206033
105001005339,MEDELLÍN,ANTIOQUIA,INST EDUC MONSE?OR FRANCISCO CRISTOBAL TORO,Oficial,A,127,117,5437,243,42,0.57625,0.452992328,0.841027766,0.623423365
119001003990,POPAYÁN,CAUCA,RAFAEL POMBO,Oficial,A,61,55,3441,260,44,0.594,0.575312932,0.841026747,0.670113227
225736000140,SESQUILÉ,CUNDINAMARCA,INSTITUCION EDUCATIVA DEPARTAMENTAL MENDEZ ROZO,Oficial,A,28,26,5649,241,42,0.57575,0.496174304,0.840989399,0.637637901
176243000026,EL ÁGUILA,VALLE,IE EL AGUILA,Oficial,A,40,39,5223,245,45,0.56575,0.673977804,0.840948276,0.693558693
213650000408,SAN FERNANDO,BOLIVAR,INSTITUCION EDUCATIVA DE SANTA ROSA,Oficial,A,57,50,8525,206,34,0.49025,0.401930952,0.840935673,0.577705542
273411000563,LÍBANO,TOLIMA,INSTITUCION EDUCATIVA SAN FERNANDO,Oficial,A,12,11,5322,244,42,0.55425,#N/A,0.840909091,#N/A
113001004254,CARTAGENA DE INDIAS,BOLIVAR,INSTITUCION EDUCATIVA FULGENCIO LEQUERICA  VELEZ,Oficial,A,100,95,7367,224,40,0.517,0.417083851,0.840909091,0.591664314
147001007204,SANTA MARTA,MAGDALENA,INSTITUCION EDUCATIVA DISTRITAL JUAN MAIGUEL DE OSUNA,Oficial,A,192,171,7579,221,37,0.534,0.432587433,0.840903585,0.602497006
152405000207,LEIVA,NARIÑO,INSTITUCION EDUCATIVA SAN GERARDO,Oficial,A,58,56,5551,242,44,0.54125,0.378204441,0.840848806,0.586767749
176622000068,ROLDANILLO,VALLE,IE BELISARIO PEÑA PIÑEIRO,Oficial,A,109,108,4493,251,47,0.60075,0.544915533,0.840834924,0.662166819
108758000074,SOLEDAD,ATLANTICO,INSTITUCION EDUCATIVA TECNICA MICROEMPRESARIAL DE SOLEDAD,Oficial,A,46,46,5451,243,46,0.60825,0.455420645,0.84083045,0.634833698
144650000368,SAN JUAN DEL CESAR,GUAJIRA,INSTITUCION NORMAL SUPERIOR,Oficial,A,68,63,4992,247,43,0.57275,0.524557018,0.840821501,0.64604284
352001003350,PASTO,NARIÑO,COL MILITAR COLOMBIA,Privado,A,26,25,5442,243,44,0.62375,#N/A,0.840793353,#N/A
176109000311,BUENAVENTURA,VALLE,LAS AMERICAS,Oficial,A,145,132,7512,222,38,0.49975,#N/A,0.840742706,#N/A
205240000742,EBÉJICO,ANTIOQUIA,I. E. R. SAN PIO X,Oficial,A,20,20,7121,227,43,0.56225,0.4997492,0.840740741,0.634246647
311001099391,BOGOTÁ D.C.,BOGOTÁ D.C.,LIC  EL CASTILLO,Privado,A,30,25,4208,253,40,0.68375,0.760120408,0.8407281,0.761532836
105736000039,SEGOVIA,ANTIOQUIA,I. E. LIBORIO BATALLER,Oficial,A,102,94,7279,225,39,0.51225,0.407783596,0.840686275,0.586906623
105045000148,APARTADÓ,ANTIOQUIA,I.E. JOSE CELESTINO MUTIS,Oficial,A,145,145,4879,248,47,0.5595,0.445619631,0.840677966,0.615265866
268235000639,EL CARMEN DE CHUCURÍ,SANTANDER,INSTITUCION EDUCATIVA  SANTO DOMINGO DEL RAMO,Oficial,A,7,7,2508,269,51,0.57975,#N/A,0.840625,#N/A
247960000271,ZAPAYÁN,MAGDALENA,INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO ZAPAYAN,Oficial,A,48,45,7593,221,39,0.51775,0.388811556,0.840625,0.582395519
105129000071,CALDAS,ANTIOQUIA,I. E. FEDERICO ANGEL,Oficial,A,115,103,4740,249,42,0.56475,0.421576738,0.840609592,0.608978777
273675000847,SAN ANTONIO,TOLIMA,INSTITUCION EDUCATIVA DOMINGO SAVIO,Oficial,A,12,12,6662,232,44,0.5465,0.390857824,0.84057971,0.592645845
318001003925,FLORENCIA,CAQUETA,COLEGIO CRISTIANO MARANATA,Privado,A,17,17,4252,253,48,0.6045,0.67615598,0.840531561,0.707062514
215572000181,PUERTO BOYACÁ,BOYACA,I.E.T. JOSE JOAQUIN ORTIZ,Oficial,A,37,33,6650,232,39,0.5705,0.526988522,0.840530567,0.646006363
268020000531,ALBANIA,SANTANDER,COLEGIO RAFAEL URIBE URIBE,Oficial,A,10,10,6138,237,45,0.5555,#N/A,0.840425532,#N/A
191001000730,LETICIA,AMAZONAS,I.E. FRANCISCO DEL ROSARIO VELA,Oficial,A,46,40,7271,225,37,0.508,0.445376595,0.840358447,0.597911681
105001003387,MEDELLÍN,ANTIOQUIA,INST EDUC SANTA ROSA DE LIMA,Oficial,A,68,60,4351,252,42,0.5435,0.424786456,0.840336134,0.602874197
319001002810,POPAYÁN,CAUCA,FUNDACION EDUCATIVA GABRIEL GARCIA MARQUEZ,Privado,A,17,14,537,312,49,0.63925,#N/A,0.840312856,#N/A
147001052592,SANTA MARTA,MAGDALENA,IED LIBANO,Oficial,A,80,76,6442,234,42,0.5475,0.473353513,0.840217391,0.620356968
120517000286,PAILITAS,CESAR,I.E. AGROPECUARIO ROSA JAIMES BARRERA,Oficial,A,71,64,6327,235,40,0.5205,0.421998612,0.840204866,0.594234493
325430000833,MADRID,CUNDINAMARCA,COLEGIO RAFAEL POMBO,Privado,A,33,25,2290,271,40,0.63675,0.750284131,0.84020267,0.742412267
313001000509,CARTAGENA DE INDIAS,BOLIVAR,GIMN. LATINOAMERICANO,Privado,A,27,21,7172,226,34,0.57925,#N/A,0.84017094,#N/A
105059000116,ARMENIA,ANTIOQUIA,I. E. ROSA MESA DE MEJIA,Oficial,A,32,30,4120,254,45,0.60025,0.5745224,0.840091973,0.671621458
105628000227,SABANALARGA,ANTIOQUIA,I. E. SAN JOSE,Oficial,A,36,31,3759,257,42,0.548,0.429507685,0.840022297,0.605843327
252490001190,OLAYA HERRERA,NARIÑO,INSTITUCION EDUCATIVA AGROPECUARIO DEL RIO SANQUIANGA,Oficial,A,37,12,9115,180,19,0.46,0.378931952,0.840010865,0.559647606
305001007861,MEDELLÍN,ANTIOQUIA,GIMN GUAYACANES,Privado,A,43,43,6751,231,44,#N/A,0.535450792,0.84,#N/A
252490001220,OLAYA HERRERA,NARIÑO,INSTITUCION EDUCATIVA SAN JOSE CALABAZAL,#N/A,A,5,5,8312,210,40,0.47425,#N/A,0.84,#N/A
123417000407,LORICA,CORDOBA,IE DAVID SANCHEZ JULIAO,Oficial,A,66,64,7455,223,41,0.52425,0.464413595,0.839990817,0.609551471
176400000043,LA UNIÓN,VALLE,IE MAGDALENA ORTEGA,Oficial,A,144,134,6550,233,41,0.621,0.642858505,0.839973642,0.701277382
308001073910,BARRANQUILLA,ATLANTICO,COLEGIO ADVENTISTA DEL ATLANTICO  MAX TRUMMER,Privado,A,34,27,1629,281,43,0.656,#N/A,0.839960058,#N/A
223162001646,CERETÉ,CORDOBA,IE JULIAN PINTO BUENDIA,Oficial,A,70,66,5659,241,43,0.518,0.485210594,0.839939638,0.61438341
252835001210,SAN ANDRÉS DE TUMACO,NARIÑO,I.E. LA ENSENADA,Oficial,A,16,11,9120,180,25,0.468,#N/A,0.839939024,#N/A
113838000010,TURBANÁ,BOLIVAR,I.E. MARCOS FIDEL SUAREZ,Oficial,A,77,67,8526,206,34,0.53075,0.405007346,0.839935065,0.59189747
105761000329,SOPETRÁN,ANTIOQUIA,I. E. JOSE MARIA VILLA,Oficial,A,45,43,5443,243,44,0.56475,0.48116854,0.839876113,0.628598218
305001005265,MEDELLÍN,ANTIOQUIA,COL LATINO,Privado,A,17,17,3782,257,49,0.70725,#N/A,0.839869281,#N/A
115131000172,CALDAS,BOYACA,IE FRANCISCO JOSE DE CALDAS,Oficial,A,16,16,3783,257,49,0.60575,0.564141035,0.839869281,0.669920105
308758003706,SOLEDAD,ATLANTICO,INSTITUTO SAN CARLOS DE SOLEDAD,Privado,A,33,31,4247,253,45,0.61775,0.609453011,0.839841367,0.689014792
117873000982,VILLAMARÍA,CALDAS,INSTITUCION EDUCATIVA SAN PEDRO CLAVER,Oficial,A,109,102,4123,254,45,0.5805,0.473960527,0.839833083,0.631431203
123001005311,MONTERÍA,CORDOBA,INSTITUCION EDUCATIVA MOGAMBO,Oficial,A,75,70,4751,249,44,0.525,0.446037674,0.839817975,0.60361855
168190000271,CIMITARRA,SANTANDER,COLEGIO NUESTRA SEÑORA DE LA CANDELARIA,Oficial,A,73,65,5425,243,41,0.5395,0.431910594,0.83981285,0.603741148
125491000241,NOCAIMA,CUNDINAMARCA,I.E. DEPARTAMENTAL NORMAL SUPERIOR,Oficial,A,32,31,3339,261,48,0.59025,0.432295577,0.839805825,0.620783801
119517000016,PÁEZ,CAUCA,INSTITUCION EDUCATIVA NORMAL SUPERIOR ENRIQUE VALLEJO DE TIERRADENTRO,Oficial,A,60,55,5544,242,42,0.565,0.587035449,0.839788732,0.663941394
170215000055,COROZAL,SUCRE,I.E. FRANCISCO JOSE DE CALDAS,Oficial,A,149,132,5320,244,41,0.547,0.437441127,0.839726834,0.608055987
220175000011,CHIMICHAGUA,CESAR,I. E. BET-EL,Oficial,A,11,11,7677,220,42,0.54075,0.382137275,0.839694656,0.58752731
252838000893,PROVIDENCIA,NARIÑO,INSTITUCION EDUCATIVA PROVIDENCIA,Oficial,A,64,60,5547,242,43,0.57825,0.558177408,0.839692982,0.658706797
325899001776,ZIPAQUIRÁ,CUNDINAMARCA,GIMNASIO PEDAGÓGICO NUESTRA SEÑORA DE LOURDES,Privado,A,17,16,2503,269,48,0.60775,0.651040204,0.839673409,0.699487871
120001000077,VALLEDUPAR,CESAR,IE ALFONSO LOPEZ PUMAREJO,Oficial,A,274,258,4372,252,45,0.55825,0.405504298,0.839637248,0.601130516
373001000617,IBAGUÉ,TOLIMA,LICEO  IBAGUE,Privado,A,21,21,2703,267,51,0.59325,#N/A,0.839622642,#N/A
111001014524,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO RAFAEL URIBE URIBE (IED),Oficial,A,134,129,5112,246,45,0.58925,0.461421204,0.839590706,0.630087303
225372000572,JUNÍN,CUNDINAMARCA,INSTITUCION EDUCATIVA  DPTAL  CLARAVAL  Y CHUSCALES,Oficial,A,9,9,5119,246,47,0.54575,0.515617371,0.839590444,0.633652605
188001000747,SAN ANDRÉS,SAN ANDRES,INSTITUCION EDUCATIVA ANTONIA SANTOS,Oficial,A,35,33,7823,218,39,0.48525,0.404118005,0.839577543,0.576315183
368001004651,BUCARAMANGA,SANTANDER,COLEGIO PRINCIPE SAN CARLOS,Privado,A,39,31,1691,280,43,#N/A,#N/A,0.839564976,#N/A
123162001528,CERETÉ,CORDOBA,IE MARCELIANO POLO,Oficial,A,186,183,3895,256,48,0.5595,0.558236059,0.839558574,0.652431544
352001006677,PASTO,NARIÑO,I.E. SIMÓN BOLÍVAR,Privado,A,18,17,4489,251,45,0.684,#N/A,0.839527027,#N/A
354001007919,CÚCUTA,NORTE DE SANTANDER,COL ESPIRITU SANTO,Privado,A,22,19,6731,231,38,#N/A,#N/A,0.839472795,#N/A
105376000211,LA CEJA,ANTIOQUIA,I. E. BERNARDO URIBE LONDOÑO,Oficial,A,100,88,4472,251,42,0.573,0.464603567,0.839453925,0.625685831
176001002555,CALI,VALLE,INSTITUCIÓN EDUCATIVA TÉCNICA COMERCIAL HERNANDO NAVIA VARON,Oficial,A,148,141,5444,243,44,0.55275,0.456192271,0.839438742,0.616127004
117444000818,MARQUETALIA,CALDAS,INSTITUCION EDUCATIVA JUAN XXIII,Oficial,A,35,32,5542,242,42,0.5985,0.446290954,0.83943662,0.628075858
113244000982,EL CARMEN DE BOLÍVAR,BOLIVAR,I.E.T. ECOLOGICA EMMA CECILIA ARNOLD IETEECA,Oficial,A,28,28,6851,230,44,0.508,0.407476346,0.839416058,0.584964135
176622000084,ROLDANILLO,VALLE,IE NORMAL SUPERIOR JORGE ISAACS,Oficial,A,78,77,3463,260,49,0.57825,0.545453628,0.839390922,0.65436485
376622000679,ROLDANILLO,VALLE,COL GIMNASIO LOS ALPES,Privado,A,12,11,1104,293,51,0.6375,0.586860371,0.839389535,0.687916635
105667000013,SAN RAFAEL,ANTIOQUIA,I. E. SAN RAFAEL,Oficial,A,89,69,2859,265,40,0.5955,0.529705874,0.839381101,0.654862325
170001003758,SINCELEJO,SUCRE,INSTITUCION EDUCATIVA ROGELIO RODRIGUEZ SEVERICHE,Oficial,A,35,33,5771,240,43,0.5625,0.459578133,0.839374054,0.620484062
223555000196,PLANETA RICA,CORDOBA,I.E. JUAN DE JESÚS NARVÁEZ GIRALDO,Oficial,A,38,36,8249,211,38,0.5685,0.482488569,0.83935743,0.630115333
413657000615,SAN JUAN NEPOMUCENO,BOLIVAR,INSTITUCION EDUCATIVA SAN PEDRO CONSOLADO,Oficial,A,19,19,8366,209,40,0.5525,#N/A,0.83935743,#N/A
268307000035,GIRÓN,SANTANDER,COLEGIO ANGULO,Oficial,A,20,18,7008,228,39,0.57575,0.490838369,0.839325843,0.635304737
105001002496,MEDELLÍN,ANTIOQUIA,INST EDUC CRISTO REY,Oficial,A,53,50,3231,262,47,0.6255,0.594826627,0.839286805,0.68653781
305318000714,GUARNE,ANTIOQUIA,COLEGIO WALDORF EL MAESTRO,#N/A,A,10,10,1591,282,54,0.67875,#N/A,0.839285714,#N/A
223182000140,CHINÚ,CORDOBA,IE SAN JUAN BAUTISTA DE FLECHA DE SEVILLA,Oficial,A,27,27,6340,235,45,0.5535,0.467447154,0.839285714,0.620077623
223570000691,PUEBLO NUEVO,CORDOBA,INSTITUCION EDUCATIVA CERROS DE COSTA RICA.,Oficial,A,18,17,8532,206,37,0.53675,0.389047551,0.839277549,0.588358367
113873000006,VILLANUEVA,BOLIVAR,INSTITUCION EDUCATIVA TECNICA INDUSTRIAL MOISES CABEZA JUNCO,Oficial,A,101,92,6740,231,40,0.519,0.548056459,0.839245917,0.635434126
247189042308,CIÉNAGA,MAGDALENA,I.E.R. ISABEL DE LA TRINIDAD,Oficial,A,32,23,7408,223,32,0.53725,#N/A,0.839215686,#N/A
170708000364,SAN MARCOS,SUCRE,I.E. TÉCNICO AGROPECUARIO EL LIMON,Oficial,A,30,28,8070,214,38,0.51075,0.458024995,0.839153439,0.602642811
108001002886,BARRANQUILLA,ATLANTICO,INSTITUCION EDUCATIVA DISTRITAL SAN GABRIEL,Oficial,A,71,69,4877,248,46,0.64625,0.673375098,0.839130018,0.719585039
447703000180,SAN ZENÓN,MAGDALENA,INSTITUCION EDUCATIVA DEPARTAMENTAL TOMAS HERRERA CANTILLO,Oficial,A,29,30,7683,220,44,0.53275,0.419351927,0.83908046,0.597060796
276233001240,DAGUA,VALLE,IE CRISTOBAL COLON,Oficial,A,15,15,7751,219,42,0.55025,0.427680024,0.83908046,0.605670161
141306000252,GIGANTE,HUILA,IE SOSIMO SUAREZ,Oficial,A,37,32,6814,230,38,0.5565,0.490694253,0.839048003,0.628747419
350001003993,VILLAVICENCIO,META,COLEGIO EL DIVINO SALVADOR,Privado,A,23,23,5226,245,47,0.58375,0.511978356,0.839041096,0.644923151
270508000321,OVEJAS,SUCRE,INST EDUC CANUTAL,Oficial,A,14,14,5227,245,47,0.60975,0.556609178,0.839041096,0.668466758
276109000855,BUENAVENTURA,VALLE,ESTHER ETELVINA ARAMBURO,Oficial,A,49,42,9087,183,30,0.45025,0.399586614,0.839034205,0.56295694
170708000038,SAN MARCOS,SUCRE,INST EDUC SAN MARCOS,Oficial,A,243,228,6333,235,42,0.53475,0.39707315,0.839015911,0.590279687
119001000061,POPAYÁN,CAUCA,FRANCISCO ANTONIO DE ULLOA,Oficial,A,141,131,3453,260,46,0.57825,0.580411418,0.839011728,0.665891049
325473000802,MOSQUERA,CUNDINAMARCA,INSTITUTO PEDAGÓGICO NUESTRA SEÑORA DEL PILAR,Privado,A,7,6,4585,250,41,0.5875,#N/A,0.838978891,#N/A
286573001371,PUERTO LEGUÍZAMO,PUTUMAYO,IE RUR LEONIDAS NORZAGARAY,Oficial,A,9,8,6218,236,40,0.5655,#N/A,0.838969404,#N/A
105284000788,FRONTINO,ANTIOQUIA,I. E. PEDRO ANTONIO ELEJALDE,Oficial,A,47,43,5651,241,42,0.56575,0.554088593,0.838959477,0.65293269
268324000260,GUAVATÁ,SANTANDER,INSTITUCION EDUCATIVA  TRES ESQUINAS LOS PATIOS,Oficial,A,18,18,7374,224,43,0.61175,0.479714012,0.838951311,0.643471774
125754001973,SOACHA,CUNDINAMARCA,INSTITUCION EDUCATIVA CAZUCA,Oficial,A,32,29,4746,249,43,0.5405,0.605200084,0.838934075,0.66154472
376892099975,YUMBO,VALLE,COL METROPOLITANO DE YUMBO,#N/A,A,5,4,3618,258,40,0.6175,#N/A,0.838926174,#N/A
108001000824,BARRANQUILLA,ATLANTICO,"INSTITUCION EDUCATIVA DISTRITAL DE BARRANQUILLA ""CODEBA""",Oficial,A,118,113,3778,257,47,0.5645,0.529839484,0.838843666,0.644394383
113760000018,SOPLAVIENTO,BOLIVAR,INSTITUCION EDUCATIVA TECNICA AGROPISCICOLA LICEO DEL DIQUE ENRIQUE CASTILLO JIMENEZ,Oficial,A,76,74,8623,204,38,0.49325,0.430141354,0.838842975,0.587411443
120001069341,VALLEDUPAR,CESAR,IE CONSUELO ARAUJO NOGUERA,Oficial,A,97,92,6660,232,42,0.537,0.425225751,0.838814057,0.600346602
223670000469,TUCHÍN,CORDOBA,INSTITUCION EDUCATIVA SAN JUAN DE LA CRUZ,Oficial,A,40,39,8362,209,39,0.51325,#N/A,0.838810484,#N/A
286757000084,SAN MIGUEL,PUTUMAYO,I.E.R. JORDAN ORTIZ,Oficial,A,24,23,8130,213,39,0.554,#N/A,0.838789683,#N/A
313001005411,CARTAGENA DE INDIAS,BOLIVAR,COLEGIO FERNANDEZ GUTIERREZ DE PIÑERES,Privado,A,29,28,3459,260,48,0.63075,#N/A,0.838781908,#N/A
150001000243,VILLAVICENCIO,META,COLEGIO BASICO PIO XII,Oficial,A,24,21,4469,251,42,0.62125,#N/A,0.838737201,#N/A
105380000527,LA ESTRELLA,ANTIOQUIA,I. E. CONCEJO MUNICIPAL,Oficial,A,67,61,3556,259,45,0.58525,0.644794861,0.838717596,0.689587486
217380000244,LA DORADA,CALDAS,INSTITUCION EDUCATIVA PURNIO,Oficial,A,14,14,6451,234,45,0.572,#N/A,0.838709677,#N/A
108001076553,BARRANQUILLA,ATLANTICO,I.E. DISTRITAL DE LAS NIEVES,#N/A,A,156,125,7266,225,35,0.54075,#N/A,0.838634122,#N/A
215180000034,CHISCAS,BOYACA,I.E. LAS MERCEDES,Oficial,A,13,11,5073,246,40,0.5795,#N/A,0.838622916,#N/A
325307001451,GIRARDOT,CUNDINAMARCA,LICEO LOS ANDES,Privado,A,23,23,5900,239,46,0.59975,#N/A,0.838596491,#N/A
205138000142,CAÑASGORDAS,ANTIOQUIA,I. E. R. BUENOS AIRES,Oficial,A,27,24,4238,253,43,0.57625,0.448426946,0.838588589,0.621088512
113001005358,CARTAGENA DE INDIAS,BOLIVAR,INSTITUCION EDUCATIVA ALBERTO E. FERNANDEZ BAENA,Oficial,A,75,69,5886,239,42,0.53275,0.425461896,0.838576512,0.59892947
108606000036,REPELÓN,ATLANTICO,INSTITUCION EDUCATIVA JOHN F. KENNEDY DE REPELON,Oficial,A,28,27,7523,222,41,0.52275,0.433908653,0.838538838,0.598399164
381591000024,PUERTO RONDÓN,ARAUCA,INSTITUCION EDUCATIVA LA INMACULADA,Oficial,A,22,20,6230,236,41,0.57925,0.418526777,0.838529701,0.612102159
313244000710,EL CARMEN DE BOLÍVAR,BOLIVAR,COL SAN RAFAEL,Privado,A,27,27,2411,270,52,0.6785,0.738055627,0.838509317,0.751688314
308638000673,SABANALARGA,ATLANTICO,INSTITUCION EDUCATIVA MADRE INMACULADA,Privado,A,13,13,5339,244,47,0.54575,#N/A,0.838487973,#N/A
470215001110,COROZAL,SUCRE,I.E. EL MAMON,Oficial,A,52,48,7594,221,39,0.5305,0.485888592,0.838461538,0.618283377
347001051725,SANTA MARTA,MAGDALENA,INSTITUTO PEDAGOGICO DE LA COSTA,Privado,A,36,35,4375,252,47,0.603,0.569464715,0.838442958,0.670302558
219517000291,PÁEZ,CAUCA,INSTITUCIÓN EDUCATIVA AGROPECUARIA FELIX MARIA ORTIZ,Oficial,A,15,14,7365,224,40,0.56425,0.475985837,0.838383838,0.626206558
244078000861,HATONUEVO,GUAJIRA,I.E. CARLOS ALBERTO CAMARGO MENDEZ,Oficial,A,26,25,7887,217,40,0.52325,#N/A,0.838371745,#N/A
108001003548,BARRANQUILLA,ATLANTICO,COLEGIO DISTRITAL OLAYA (ANT. C.E.B. # 108),Oficial,A,106,98,3452,260,46,0.5805,0.44759922,0.838327784,0.622142335
305250000656,EL BAGRE,ANTIOQUIA,COLEGIO INTERAMERICANO,Privado,A,24,22,7018,228,40,0.5355,0.506194814,0.838308458,0.626667757
308001018650,BARRANQUILLA,ATLANTICO,INSTITUTO ISOLINA DAZA,Privado,A,17,14,8470,207,33,0.63075,#N/A,0.838235294,#N/A
311001108722,BOGOTÁ D.C.,BOGOTÁ D.C.,COLEGIO PERSONALIZADO PENSAMIENTO,Privado,A,31,30,2507,269,50,0.61925,#N/A,0.838204065,#N/A
368547001424,PIEDECUESTA,SANTANDER,COLEGIO BILINGÜE CELESTIN FREINET                          ,Privado,A,30,15,687,306,37,0.63775,#N/A,0.83819242,#N/A
305266019969,ENVIGADO,ANTIOQUIA,INSTITUCION EDUCATIVA AVANZAR,Privado,A,24,23,3340,261,48,0.63075,#N/A,0.838187702,#N/A
273504000920,ORTEGA,TOLIMA,INSTITUCION EDUCATIVA ALTOZANO,Oficial,A,22,22,8686,202,39,0.50775,0.397960615,0.838174274,0.581294963
105467000019,MONTEBELLO,ANTIOQUIA,I. E. MARIANO J. VILLEGAS,Oficial,A,56,54,3561,259,48,0.602,0.518949445,0.838064216,0.653004554
123419000803,LOS CÓRDOBAS,CORDOBA,I.E. LOS CORDOBAS,Oficial,A,73,69,7223,226,41,0.53975,0.46142691,0.838027808,0.613068239
223168000439,CHIMÁ,CORDOBA,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,Oficial,A,48,37,7336,224,34,0.555,0.429095618,0.838016796,0.607370805
252019000272,ALBÁN,NARIÑO,I.E. CHAPIURCO,Oficial,A,14,7,7389,223,27,0.611,#N/A,0.838,#N/A
113001007199,CARTAGENA DE INDIAS,BOLIVAR,INSTITUCION EDUCATIVA FE Y ALEGRIA LAS AMERICAS,Oficial,A,162,154,7749,219,40,0.489,0.395507455,0.837933171,0.574146875
120001068691,VALLEDUPAR,CESAR,IE LEONIDAS ACUÑA,Oficial,A,179,165,3454,260,46,0.5655,0.561488104,0.837915799,0.654967968
105045010780,APARTADÓ,ANTIOQUIA,I.E. SAN JUAN BOSCO,#N/A,A,24,23,7888,217,40,0.49675,#N/A,0.837872892,#N/A
213074001029,BARRANCO DE LOBA,BOLIVAR,I.E.T.A. LUIS GUILLERMO VIDES ESCOBAR,Oficial,A,21,20,8131,213,39,0.516,#N/A,0.837868481,#N/A
213433000131,MAHATES,BOLIVAR,INSTITUCION EDUCATIVA DE EVITAR,Oficial,A,20,19,6842,230,42,0.52525,0.470100848,0.837867647,0.611072832
350001002571,VILLAVICENCIO,META,ACADEMIA MILITAR JOSE ANTONIO PAEZ,Privado,A,18,17,2408,270,49,0.6025,#N/A,0.837861372,#N/A
123001009071,MONTERÍA,CORDOBA,INSTITUCION EDUCATIVA MANUEL RUIZ ALVAREZ,Oficial,A,68,58,4731,249,41,0.51925,0.454055214,0.837829615,0.60371161
115600000014,RÁQUIRA,BOYACA,IE SAN ANTONIO,Oficial,A,49,46,4011,255,46,0.5635,0.48283534,0.837819513,0.628051618
273504002191,ORTEGA,TOLIMA,INSTITUCION EDUCATIVA EL VERGEL,Oficial,A,59,51,8304,210,35,0.5125,0.442283726,0.837772397,0.597518708
